id,vecmodel_id,brand_id/id,name,old_model_code
product_model_003040,003040,product_brand_V000000153,HTCH,
product_model_003041,003041,product_brand_0000001296,HTCH,
product_model_003042,003042,product_brand_0000000269,CRB,
product_model_003043,003043,product_brand_0000000032,CRB,
product_model_003044,003044,product_brand_0000000004,B.LIONG,
product_model_003045,003045,product_brand_0000000973,YOHINGCO,
product_model_003046,003046,product_brand_0000000973,YOHINCO,
product_model_003047,003047,product_brand_0000001210,NVH,
product_model_003048,003048,product_brand_0000001210,NVH,
product_model_003049,003049,product_brand_0000000278,CRB,
product_model_003050,003050,product_brand_0000001210,NVH,
product_model_003051,003051,product_brand_0000000280,NVH,
product_model_003052,003052,product_brand_V000000171,HTCH,
product_model_003053,003053,product_brand_0000000278,CRB,
product_model_003054,003054,product_brand_0000000015,CHIN A,
product_model_003055,003055,product_brand_0000000015,CHIN A,
product_model_003056,003056,product_brand_0000000015,CHIN A,
product_model_003057,003057,product_brand_0000000015,CHIN A,
product_model_003058,003058,product_brand_0000000015,CHIN A,
product_model_003059,003059,product_brand_0000000015,CHIN A,
product_model_003060,003060,product_brand_0000000015,CHIN A,
product_model_003061,003061,product_brand_0000000015,CHIN A,
product_model_003062,003062,product_brand_0000000015,CHIN A,
product_model_003063,003063,product_brand_0000000015,CHIN A,
product_model_003064,003064,product_brand_0000000015,CHIN A,
product_model_003065,003065,product_brand_0000000015,CHIN A,
product_model_003066,003066,product_brand_0000000015,CHIN A,
product_model_003067,003067,product_brand_0000000015,CHIN A,
product_model_003068,003068,product_brand_0000000015,CHIN A,
product_model_003069,003069,product_brand_0000000015,CHIN A,
product_model_003070,003070,product_brand_0000000015,CHIN A,
product_model_003071,003071,product_brand_0000000015,CHIN A,
product_model_003072,003072,product_brand_0000000015,CHIN A,
product_model_003073,003073,product_brand_0000000015,CHIN A,
product_model_003074,003074,product_brand_0000000015,CHIN A,
product_model_003075,003075,product_brand_0000000015,CHIN A,
product_model_003076,003076,product_brand_0000000015,CHIN A,
product_model_003077,003077,product_brand_0000000015,CHIN A,
product_model_003078,003078,product_brand_0000000015,CHIN A,
product_model_003079,003079,product_brand_0000000015,CHIN A,
product_model_003080,003080,product_brand_0000000015,CHIN A,
product_model_003081,003081,product_brand_0000000015,CHIN A,
product_model_003082,003082,product_brand_0000000015,CHIN A,
product_model_003083,003083,product_brand_0000000015,CHIN A,
product_model_003084,003084,product_brand_0000000015,CHIN A,
product_model_003085,003085,product_brand_0000000015,CHIN A,
product_model_003086,003086,product_brand_0000000015,CHIN A,
product_model_003087,003087,product_brand_0000000015,CHIN A,
product_model_003088,003088,product_brand_0000000015,CHIN A,
product_model_003089,003089,product_brand_0000000015,CHIN A,
product_model_003090,003090,product_brand_0000000015,CHIN A,
product_model_003091,003091,product_brand_0000000015,CHIN A,
product_model_003092,003092,product_brand_0000000015,CHIN A,
product_model_003093,003093,product_brand_0000000015,CHIN A,
product_model_003094,003094,product_brand_0000000015,CHIN A,
product_model_003095,003095,product_brand_0000000015,CHUN A,
product_model_003096,003096,product_brand_0000000015,CHIN A,
product_model_003097,003097,product_brand_0000000015,CHIN A,
product_model_003098,003098,product_brand_0000000015,CHIN A,
product_model_003099,003099,product_brand_0000000015,CHIN A,
product_model_003100,003100,product_brand_0000000015,CHIN A,
product_model_003101,003101,product_brand_0000000015,CHIN A,
product_model_003102,003102,product_brand_0000000015,CHIN A,
product_model_003103,003103,product_brand_0000000015,CHIN A,
product_model_003104,003104,product_brand_0000000015,CHIN A,
product_model_003105,003105,product_brand_0000000015,CHIN A,
product_model_003106,003106,product_brand_0000000015,CHIN A,
product_model_003107,003107,product_brand_0000000015,CHIN A,
product_model_003108,003108,product_brand_0000000015,CHIN A,
product_model_003109,003109,product_brand_0000000015,CHIN A,
product_model_003110,003110,product_brand_0000000015,CHIN A,
product_model_003111,003111,product_brand_0000000015,CHIN A,
product_model_003112,003112,product_brand_0000000015,CHIN A,
product_model_003113,003113,product_brand_0000000015,CHIN A,
product_model_003114,003114,product_brand_0000000015,CHIN A,
product_model_003115,003115,product_brand_0000000015,CHIN A,
product_model_003116,003116,product_brand_0000000032,MCKY,
product_model_003117,003117,product_brand_0000000032,BRU,
product_model_003118,003118,product_brand_V000000177,BRU,
product_model_003119,003119,product_brand_0000000149,BRU,
product_model_003120,003120,product_brand_0000000212,MICKEY,
product_model_003121,003121,product_brand_0000001210,NVH,
product_model_003122,003122,product_brand_0000001210,NVH,
product_model_003123,003123,product_brand_0000001210,NVH,
product_model_003124,003124,product_brand_V000000153,NVH,
product_model_003125,003125,product_brand_V000000153,NVH,
product_model_003126,003126,product_brand_0000000004,NVH,
product_model_003127,003127,product_brand_0000000004,BRU,
product_model_003128,003128,product_brand_V000000177,BRU,
product_model_003129,003129,product_brand_V000000177,BRU,
product_model_003130,003130,product_brand_V000000177,BRU,
product_model_003131,003131,product_brand_V000000177,BRU,
product_model_003132,003132,product_brand_0000000004,BRUCE,
product_model_003133,003133,product_brand_0000000032,CRB,
product_model_003134,003134,product_brand_0000000004,BRU,
product_model_003135,003135,product_brand_0000000004,BRUCE,
product_model_003136,003136,product_brand_0000001210,BRU,
product_model_003137,003137,product_brand_0000001210,BRU,
product_model_003138,003138,product_brand_0000000032,A&G,
product_model_003139,003139,product_brand_V000000177,BRU,
product_model_003140,003140,product_brand_V000000177,BRU,
product_model_003141,003141,product_brand_V000000128,COMMN,
product_model_003142,003142,product_brand_0000000086,BRU,
product_model_003143,003143,product_brand_0000000032,CMT/BRU,
product_model_003144,003144,product_brand_0000000004,MUTI,
product_model_003145,003145,product_brand_0000000241,CRB,
product_model_003146,003146,product_brand_0000000032,CRB,
product_model_003147,003147,product_brand_V000000089,PPE,
product_model_003148,003148,product_brand_V000000187,PBC,
product_model_003149,003149,product_brand_V000000187,PBC,
product_model_003150,003150,product_brand_V000000189,B. LIONG,
product_model_003151,003151,product_brand_0000001296,B. LIONG,
product_model_003152,003152,product_brand_0000000021,B. LIONG,
product_model_003153,003153,product_brand_0000001225,MCC,
product_model_003154,003154,product_brand_0000000128,COMMON,
product_model_003155,003155,product_brand_0000000032,CRB,
product_model_003156,003156,product_brand_0000000032,A&G,
product_model_003157,003157,product_brand_0000000032,A&G,
product_model_003158,003158,product_brand_0000000205,B. LIONG,
product_model_003159,003159,product_brand_0000000007,B.LIONG,
product_model_003160,003160,product_brand_0000000032,A&G,
product_model_003161,003161,product_brand_0000000004,MUTI,
product_model_003162,003162,product_brand_0000000032,CRB,
product_model_003163,003163,product_brand_0000000005,CRB,
product_model_003164,003164,product_brand_0000000079,CRB,
product_model_003165,003165,product_brand_0000000032,CRB,
product_model_003166,003166,product_brand_0000000004,HCC,
product_model_003167,003167,product_brand_0000000032,HCC,
product_model_003168,003168,product_brand_0000000032,HCC,
product_model_003169,003169,product_brand_0000000021,HCC,
product_model_003170,003170,product_brand_0000000021,HCC,
product_model_003171,003171,product_brand_0000001196,,
product_model_003172,003172,product_brand_0000000032,BRU,
product_model_003173,003173,product_brand_V000000164,BRU,
product_model_003174,003174,product_brand_0000000167,BRU,
product_model_003175,003175,product_brand_0000000149,BRU,
product_model_003176,003176,product_brand_0000000222,MCC,
product_model_003177,003177,product_brand_0000000032,BRU,
product_model_003178,003178,product_brand_V000000153,HTCH,
product_model_003179,003179,product_brand_V000000153,HTCH,
product_model_003180,003180,product_brand_0000000004,CRB,
product_model_003181,003181,product_brand_0000000015,COMMON,
product_model_003182,003182,product_brand_0000000015,COMMON,
product_model_003183,003183,product_brand_0000000004,HCC,
product_model_003184,003184,product_brand_0000000079,HCC,
product_model_003185,003185,product_brand_0000000004,HCC,
product_model_003186,003186,product_brand_0000000079,HCC,
product_model_003187,003187,product_brand_0000000004,HCC,
product_model_003188,003188,product_brand_0000000032,HCC,
product_model_003189,003189,product_brand_0000000045,HCC,
product_model_003190,003190,product_brand_0000001210,NVH,
product_model_003191,003191,product_brand_V000000197,PBC,
product_model_003192,003192,product_brand_V000000206,ABR,
product_model_003193,003193,product_brand_V000000206,ABR,
product_model_003194,003194,product_brand_V000000206,SHIMANO,
product_model_003195,003195,product_brand_V000000206,SHIMANO,
product_model_003196,003196,product_brand_0000000021,CMT,
product_model_003197,003197,product_brand_V000000206,ABR,
product_model_003198,003198,product_brand_V000000184,COMET,
product_model_003199,003199,product_brand_V000000206,ABR,
product_model_003200,003200,product_brand_V000000206,ABR,
product_model_003201,003201,product_brand_V000000206,ABR,
product_model_003202,003202,product_brand_V000000206,ABR,
product_model_003203,003203,product_brand_V000000206,ABR,
product_model_003204,003204,product_brand_V000000206,ABR,
product_model_003205,003205,product_brand_V000000184,CMT,
product_model_003206,003206,product_brand_V000000184,CMT,
product_model_003207,003207,product_brand_V000000184,COMET,
product_model_003208,003208,product_brand_V000000206,ABR,
product_model_003209,003209,product_brand_0000000004,MCKY,
product_model_003210,003210,product_brand_0000000029,MCKY,
product_model_003211,003211,product_brand_V000000211,GOLDEN,
product_model_003212,003212,product_brand_V000000211,GOLDEN,
product_model_003213,003213,product_brand_V000000211,GRC,
product_model_003214,003214,product_brand_V000000211,GOLDEN,
product_model_003215,003215,product_brand_V000000211,GOLDEN,
product_model_003216,003216,product_brand_V000000211,GOLDEN,
product_model_003217,003217,product_brand_V000000211,GRC,
product_model_003218,003218,product_brand_0000001266,CRB,
product_model_003219,003219,product_brand_V000000221,TW,
product_model_003220,003220,product_brand_V000000293,PNM,
product_model_003221,003221,product_brand_V000000221,SUNRACE,
product_model_003222,003222,product_brand_V000000221,TAIWAN,
product_model_003223,003223,product_brand_V000000221,TAIWAN,
product_model_003224,003224,product_brand_V000000221,TAIWAN,
product_model_003225,003225,product_brand_V000000221,CHINA,
product_model_003226,003226,product_brand_V000000221,CHINA,
product_model_003227,003227,product_brand_V000000221,CHINA,
product_model_003228,003228,product_brand_0000000422,TMC,
product_model_003229,003229,product_brand_0000000422,TMC,
product_model_003230,003230,product_brand_0000000149,TREK,
product_model_003231,003231,product_brand_0000000077,,
product_model_003232,003232,product_brand_0000000077,REDLINE/MITRIX,
product_model_003233,003233,product_brand_0000000068,COMET,
product_model_003234,003234,product_brand_0000000068,COMET,
