id,barcode_affix,name,parent_id/id,removal_strategy_id/id
major_class_224,01,MC,product_category_sp,
make_224,01,Honda,major_class_224,
group_224,10,Engine Parts,make_224,
subgroup_224,107,"Valve, Spring",group_224,
major_class_225,01,MC,product_category_sp,
make_225,01,Honda,major_class_225,
group_225,10,Engine Parts,make_225,
subgroup_225,108,Woodruff Key,group_225,
major_class_226,01,MC,product_category_sp,
make_226,01,Honda,major_class_226,
group_226,11,Frame and Body,make_226,
subgroup_226,001,Battery Box,group_226,
major_class_227,01,MC,product_category_sp,
make_227,01,Honda,major_class_227,
group_227,11,Frame and Body,make_227,
subgroup_227,002,Body Cover,group_227,
major_class_228,01,MC,product_category_sp,
make_228,01,Honda,major_class_228,
group_228,11,Frame and Body,make_228,
subgroup_228,003,Boots,group_228,
major_class_229,01,MC,product_category_sp,
make_229,01,Honda,major_class_229,
group_229,11,Frame and Body,make_229,
subgroup_229,004,"Bottom Case, Front",group_229,
major_class_230,01,MC,product_category_sp,
make_230,01,Honda,major_class_230,
group_230,11,Frame and Body,make_230,
subgroup_230,005,Bracket,group_230,
major_class_231,01,MC,product_category_sp,
make_231,01,Honda,major_class_231,
group_231,11,Frame and Body,make_231,
subgroup_231,006,Cap,group_231,
major_class_232,01,MC,product_category_sp,
make_232,01,Honda,major_class_232,
group_232,11,Frame and Body,make_232,
subgroup_232,007,"Cap, Swing Arm",group_232,
major_class_233,01,MC,product_category_sp,
make_233,01,Honda,major_class_233,
group_233,11,Frame and Body,make_233,
subgroup_233,008,"Case, Under Chain",group_233,
major_class_234,01,MC,product_category_sp,
make_234,01,Honda,major_class_234,
group_234,11,Frame and Body,make_234,
subgroup_234,009,Center Cover,group_234,
major_class_235,01,MC,product_category_sp,
make_235,01,Honda,major_class_235,
group_235,11,Frame and Body,make_235,
subgroup_235,010,Chain Cover,group_235,
major_class_236,01,MC,product_category_sp,
make_236,01,Honda,major_class_236,
group_236,11,Frame and Body,make_236,
subgroup_236,011,Chassis,group_236,
major_class_237,01,MC,product_category_sp,
make_237,01,Honda,major_class_237,
group_237,11,Frame and Body,make_237,
subgroup_237,012,"Cover, Front Fork",group_237,
major_class_238,01,MC,product_category_sp,
make_238,01,Honda,major_class_238,
group_238,11,Frame and Body,make_238,
subgroup_238,013,"Cover, Head Pipe",group_238,
major_class_239,01,MC,product_category_sp,
make_239,01,Honda,major_class_239,
group_239,11,Frame and Body,make_239,
subgroup_239,014,"Cover, Ignition Switch",group_239,
major_class_240,01,MC,product_category_sp,
make_240,01,Honda,major_class_240,
group_240,11,Frame and Body,make_240,
subgroup_240,015,"Cover, Lower",group_240,
major_class_241,01,MC,product_category_sp,
make_241,01,Honda,major_class_241,
group_241,11,Frame and Body,make_241,
subgroup_241,016,"Cover, Main Pipe",group_241,
major_class_242,01,MC,product_category_sp,
make_242,01,Honda,major_class_242,
group_242,11,Frame and Body,make_242,
subgroup_242,017,Cowling,group_242,
major_class_243,01,MC,product_category_sp,
make_243,01,Honda,major_class_243,
group_243,11,Frame and Body,make_243,
subgroup_243,018,Crank Case Cover,group_243,
major_class_244,01,MC,product_category_sp,
make_244,01,Honda,major_class_244,
group_244,11,Frame and Body,make_244,
subgroup_244,019,Cushion,group_244,
major_class_245,01,MC,product_category_sp,
make_245,01,Honda,major_class_245,
group_245,11,Frame and Body,make_245,
subgroup_245,020,Diaphragm,group_245,
major_class_246,01,MC,product_category_sp,
make_246,01,Honda,major_class_246,
group_246,11,Frame and Body,make_246,
subgroup_246,021,Disc Cover,group_246,
major_class_247,01,MC,product_category_sp,
make_247,01,Honda,major_class_247,
group_247,11,Frame and Body,make_247,
subgroup_247,022,Exhaust Pipe,group_247,
major_class_248,01,MC,product_category_sp,
make_248,01,Honda,major_class_248,
group_248,11,Frame and Body,make_248,
subgroup_248,023,Exhaust Pipe Holder,group_248,
major_class_249,01,MC,product_category_sp,
make_249,01,Honda,major_class_249,
group_249,11,Frame and Body,make_249,
subgroup_249,024,Fender,group_249,
major_class_250,01,MC,product_category_sp,
make_250,01,Honda,major_class_250,
group_250,11,Frame and Body,make_250,
subgroup_250,025,"Floor, Under Seat",group_250,
major_class_251,01,MC,product_category_sp,
make_251,01,Honda,major_class_251,
group_251,11,Frame and Body,make_251,
subgroup_251,026,Footrest,group_251,
major_class_252,01,MC,product_category_sp,
make_252,01,Honda,major_class_252,
group_252,11,Frame and Body,make_252,
subgroup_252,027,Fork,group_252,
major_class_253,01,MC,product_category_sp,
make_253,01,Honda,major_class_253,
group_253,11,Frame and Body,make_253,
subgroup_253,028,"Fork, Top Bridge",group_253,
major_class_254,01,MC,product_category_sp,
make_254,01,Honda,major_class_254,
group_254,11,Frame and Body,make_254,
subgroup_254,029,Fuel Tank,group_254,
major_class_255,01,MC,product_category_sp,
make_255,01,Honda,major_class_255,
group_255,11,Frame and Body,make_255,
subgroup_255,030,Fuel Tank Cover,group_255,
major_class_256,01,MC,product_category_sp,
make_256,01,Honda,major_class_256,
group_256,11,Frame and Body,make_256,
subgroup_256,031,"Gear Box Assembly, Speedometer",group_256,
major_class_257,01,MC,product_category_sp,
make_257,01,Honda,major_class_257,
group_257,11,Frame and Body,make_257,
subgroup_257,032,Grab Rail,group_257,
major_class_258,01,MC,product_category_sp,
make_258,01,Honda,major_class_258,
group_258,11,Frame and Body,make_258,
subgroup_258,033,"Grip, Handle",group_258,
major_class_259,01,MC,product_category_sp,
make_259,01,Honda,major_class_259,
group_259,11,Frame and Body,make_259,
subgroup_259,034,"Grip, Pipe",group_259,
major_class_260,01,MC,product_category_sp,
make_260,01,Honda,major_class_260,
group_260,11,Frame and Body,make_260,
subgroup_260,035,"Grip, Throttle",group_260,
major_class_261,01,MC,product_category_sp,
make_261,01,Honda,major_class_261,
group_261,11,Frame and Body,make_261,
subgroup_261,036,"Grip, Throttle Pipe",group_261,
major_class_262,01,MC,product_category_sp,
make_262,01,Honda,major_class_262,
group_262,11,Frame and Body,make_262,
subgroup_262,037,Handle Bar,group_262,
major_class_263,01,MC,product_category_sp,
make_263,01,Honda,major_class_263,
group_263,11,Frame and Body,make_263,
subgroup_263,038,Handle Cover,group_263,
major_class_264,01,MC,product_category_sp,
make_264,01,Honda,major_class_264,
group_264,11,Frame and Body,make_264,
subgroup_264,039,Handle Post,group_264,
major_class_265,01,MC,product_category_sp,
make_265,01,Honda,major_class_265,
group_265,11,Frame and Body,make_265,
subgroup_265,040,Headlight,group_265,
major_class_266,01,MC,product_category_sp,
make_266,01,Honda,major_class_266,
group_266,11,Frame and Body,make_266,
subgroup_266,041,Headlight Assembly,group_266,
major_class_267,01,MC,product_category_sp,
make_267,01,Honda,major_class_267,
group_267,11,Frame and Body,make_267,
subgroup_267,042,Headlight Case,group_267,
major_class_268,01,MC,product_category_sp,
make_268,01,Honda,major_class_268,
group_268,11,Frame and Body,make_268,
subgroup_268,043,Hinge Seat,group_268,
major_class_269,01,MC,product_category_sp,
make_269,01,Honda,major_class_269,
group_269,11,Frame and Body,make_269,
subgroup_269,044,Holder,group_269,
major_class_270,01,MC,product_category_sp,
make_270,01,Honda,major_class_270,
group_270,11,Frame and Body,make_270,
subgroup_270,045,Inner Cover,group_270,
major_class_271,01,MC,product_category_sp,
make_271,01,Honda,major_class_271,
group_271,11,Frame and Body,make_271,
subgroup_271,046,Joint,group_271,
major_class_272,01,MC,product_category_sp,
make_272,01,Honda,major_class_272,
group_272,11,Frame and Body,make_272,
subgroup_272,047,Leg Shield,group_272,
major_class_273,01,MC,product_category_sp,
make_273,01,Honda,major_class_273,
group_273,11,Frame and Body,make_273,
subgroup_273,048,Lever,group_273,
major_class_274,01,MC,product_category_sp,
make_274,01,Honda,major_class_274,
group_274,11,Frame and Body,make_274,
subgroup_274,049,"Lever, Bracket",group_274,
major_class_275,01,MC,product_category_sp,
make_275,01,Honda,major_class_275,
group_275,11,Frame and Body,make_275,
subgroup_275,050,"Lever, Choke ",group_275,
major_class_276,01,MC,product_category_sp,
make_276,01,Honda,major_class_276,
group_276,11,Frame and Body,make_276,
subgroup_276,051,"Lever, Clutch",group_276,
major_class_277,01,MC,product_category_sp,
make_277,01,Honda,major_class_277,
group_277,11,Frame and Body,make_277,
subgroup_277,052,"Lever, Handle",group_277,
major_class_278,01,MC,product_category_sp,
make_278,01,Honda,major_class_278,
group_278,11,Frame and Body,make_278,
subgroup_278,053,"Lever, Steering",group_278,
major_class_279,01,MC,product_category_sp,
make_279,01,Honda,major_class_279,
group_279,11,Frame and Body,make_279,
subgroup_279,054,Lock Set  ,group_279,
major_class_280,01,MC,product_category_sp,
make_280,01,Honda,major_class_280,
group_280,11,Frame and Body,make_280,
subgroup_280,055,Luggage Box,group_280,
major_class_281,01,MC,product_category_sp,
make_281,01,Honda,major_class_281,
group_281,11,Frame and Body,make_281,
subgroup_281,056,Mirror,group_281,
major_class_282,01,MC,product_category_sp,
make_282,01,Honda,major_class_282,
group_282,11,Frame and Body,make_282,
subgroup_282,057,Mud Guard,group_282,
major_class_283,01,MC,product_category_sp,
make_283,01,Honda,major_class_283,
group_283,11,Frame and Body,make_283,
subgroup_283,058,Muffler Assembly,group_283,
major_class_284,01,MC,product_category_sp,
make_284,01,Honda,major_class_284,
group_284,11,Frame and Body,make_284,
subgroup_284,059,Muffler Protector,group_284,
major_class_285,01,MC,product_category_sp,
make_285,01,Honda,major_class_285,
group_285,11,Frame and Body,make_285,
subgroup_285,060,Pillion Step,group_285,
major_class_286,01,MC,product_category_sp,
make_286,01,Honda,major_class_286,
group_286,11,Frame and Body,make_286,
subgroup_286,061,Pillion Step Holder,group_286,
major_class_287,01,MC,product_category_sp,
make_287,01,Honda,major_class_287,
group_287,11,Frame and Body,make_287,
subgroup_287,062,Pin,group_287,
major_class_288,01,MC,product_category_sp,
make_288,01,Honda,major_class_288,
group_288,11,Frame and Body,make_288,
subgroup_288,063,Pipe,group_288,
major_class_289,01,MC,product_category_sp,
make_289,01,Honda,major_class_289,
group_289,11,Frame and Body,make_289,
subgroup_289,064,Pivot Axle,group_289,
major_class_290,01,MC,product_category_sp,
make_290,01,Honda,major_class_290,
group_290,11,Frame and Body,make_290,
subgroup_290,065,"Pivot, Tensioner",group_290,
major_class_291,01,MC,product_category_sp,
make_291,01,Honda,major_class_291,
group_291,11,Frame and Body,make_291,
subgroup_291,066,"Plate Number, Bracket",group_291,
major_class_292,01,MC,product_category_sp,
make_292,01,Honda,major_class_292,
group_292,11,Frame and Body,make_292,
subgroup_292,067,Plate Under,group_292,
major_class_293,01,MC,product_category_sp,
make_293,01,Honda,major_class_293,
group_293,11,Frame and Body,make_293,
subgroup_293,068,"Plate, Top Bridge",group_293,
major_class_294,01,MC,product_category_sp,
make_294,01,Honda,major_class_294,
group_294,11,Frame and Body,make_294,
subgroup_294,069,"Race, Steering Bottom Cone",group_294,
major_class_295,01,MC,product_category_sp,
